team_key,tourn_year,own_rank,own_iso3,own_iso3_grp,same_country,same_language,ling_prox,composition_nat,composition_lang,composition_ling
"(('a', 'krajicek', 'USA'), ('i', 'dodig', 'HRV'))",Wimbledon_2024,17.0,HRV,HRV,0,0,0,0.02097902097902098,0.027972027972027972,0.027972027972027972
"(('f', 'reboul', 'FRA'), ('s', 'doumbia', 'FRA'))",Wimbledon_2024,34.0,FRA,FRA,1,1,1,0.055944055944055944,0.07692307692307693,0.06993006993006994
"(('k', 'edmund', 'GBR'), ('o', 'crawford', 'GBR'))",Wimbledon_2024,338.0,GBR,GBR,1,1,1,0.13986013986013987,0.34965034965034963,0.34965034965034963
"(('j', 'cash', 'GBR'), ('r', 'galloway', 'USA'))",Wimbledon_2024,39.0,GBR,GBR,0,1,1,0.13986013986013987,0.34965034965034963,0.34965034965034963
"(('m', 'daniell', 'NZL'), ('t', 'arribagé', 'FRA'))",Wimbledon_2024,71.0,FRA,FRA,0,0,0,0.055944055944055944,0.07692307692307693,0.06993006993006994
"(('r', 'arneodo', 'MCO'), ('s', 'verbeek', 'NLD'))",Wimbledon_2024,75.0,MCO,MCO,0,0,0,0.006993006993006993,0.006993006993006993,0.006993006993006993
"(('a', 'nedovyesov', 'KAZ'), ('g', 'escobar', 'ECU'))",Wimbledon_2024,47.0,ECU,ECU,0,0,0,0.006993006993006993,0.16783216783216784,0.26573426573426573
"(('m', 'arévalo', 'SLV'), ('m', 'pavić', 'HRV'))",Wimbledon_2024,7.0,SLV,SLV,0,0,0,0.006993006993006993,0.16783216783216784,0.26573426573426573
"(('l', 'johnson', 'GBR'), ('s', 'balaji', 'IND'))",Wimbledon_2024,64.0,IND,IND,0,1,1,0.02097902097902098,0.34965034965034963,0.34965034965034963
"(('s', 'gonzález', 'MEX'), ('é', 'roger-vasselin', 'FRA'))",Wimbledon_2024,14.0,MEX,MEX,0,0,0,0.006993006993006993,0.16783216783216784,0.26573426573426573
"(('d', 'evans', 'GBR'), ('h', 'searle', 'GBR'))",Wimbledon_2024,428.0,GBR,GBR,1,1,1,0.13986013986013987,0.34965034965034963,0.34965034965034963
"(('c', 'eubanks', 'USA'), ('e', 'king', 'USA'))",Wimbledon_2024,193.0,USA,USA,1,1,1,0.09090909090909091,0.34965034965034963,0.5244755244755245
"(('b', 'harris', 'GBR'), ('l', 'broady', 'GBR'))",Wimbledon_2024,828.0,GBR,GBR,1,1,1,0.13986013986013987,0.34965034965034963,0.34965034965034963
"(('j', 'peers', 'AUS'), ('r', 'hijikata', 'AUS'))",Wimbledon_2024,50.0,AUS,AUS,1,1,1,0.055944055944055944,0.34965034965034963,0.34965034965034963
"(('a', 'murray', 'GBR'), ('j', 'murray', 'GBR'))",Wimbledon_2024,346.0,GBR,GBR,1,1,1,0.13986013986013987,0.34965034965034963,0.34965034965034963
"(('m', 'venus', 'NZL'), ('n', 'skupski', 'GBR'))",Wimbledon_2024,12.0,GBR,GBR,0,1,1,0.13986013986013987,0.34965034965034963,0.34965034965034963
"(('a', 'erler', 'AUT'), ('l', 'miedler', 'AUT'))",Wimbledon_2024,43.0,AUT,AUT,1,1,1,0.02097902097902098,0.03496503496503497,0.03496503496503497
"(('j', 'vliegen', 'BEL'), ('s', 'gillé', 'BEL'))",Wimbledon_2024,29.0,BEL,BEL,1,1,1,0.006993006993006993,0.16083916083916083,0.15384615384615385
"(('a', 'müller', 'FRA'), ('f', 'acosta', 'ARG'))",Wimbledon_2024,1232.0,ARG,ARG,0,0,0,0.06993006993006994,0.16783216783216784,0.26573426573426573
"(('j-j', 'rojer', 'NLD'), ('l', 'glasspool', 'GBR'))",Wimbledon_2024,45.0,GBR,GBR,0,0,0,0.13986013986013987,0.34965034965034963,0.34965034965034963
"(('g', 'andreozzi', 'ARG'), ('má', 'reyes-varela', 'MEX'))",Wimbledon_2024,63.0,ARG,ARG,0,1,1,0.06993006993006994,0.16783216783216784,0.26573426573426573
"(('c', 'frantzen', 'DEU'), ('h', 'jebens', 'DEU'))",Wimbledon_2024,59.0,DEU,DEU,1,1,1,0.055944055944055944,0.055944055944055944,0.055944055944055944
"(('c', 'rodríguez', 'COL'), ('p', 'kotov', 'RUS'))",Wimbledon_2024,870.0,RUS,RUS,0,0,0,0.0,0.0,0.0
"(('m', 'ebden', 'AUS'), ('r', 'bopanna', 'IND'))",Wimbledon_2024,4.0,IND,IND,0,1,1,0.02097902097902098,0.34965034965034963,0.34965034965034963
"(('r', 'haase', 'NLD'), ('s', 'arends', 'NLD'))",Wimbledon_2024,78.0,NLD,NLD,1,1,1,0.04895104895104895,0.06293706293706294,0.06293706293706294
"(('horacio', 'zeballos', 'ARG'), ('marcel', 'granollers', 'ESP'))",Wimbledon_2024,2.0,ESP,ESP,0,1,1,0.02097902097902098,0.16783216783216784,0.26573426573426573
"(('kevin', 'krawietz', 'DEU'), ('tim', 'pütz', 'DEU'))",Wimbledon_2024,15.0,DEU,DEU,1,1,1,0.055944055944055944,0.055944055944055944,0.055944055944055944
"(('jordan', 'thompson', 'AUS'), ('max', 'purcell', 'AUS'))",Wimbledon_2024,31.0,AUS,AUS,1,1,1,0.055944055944055944,0.34965034965034963,0.34965034965034963
"(('andrés', 'molteni', 'ARG'), ('máximo', 'gonzález', 'ARG'))",Wimbledon_2024,21.0,ARG,ARG,1,1,1,0.06993006993006994,0.16783216783216784,0.26573426573426573
"(('harri', 'heliövaara', 'FIN'), ('henry', 'patten', 'GBR'))",Wimbledon_2024,37.0,FIN,FIN,0,0,0,0.006993006993006993,0.006993006993006993,0.006993006993006993
"(('marcelo', 'arévalo', 'SLV'), ('mate', 'pavić', 'HRV'))",Wimbledon_2024,7.0,SLV,SLV,0,0,0,0.006993006993006993,0.16783216783216784,0.26573426573426573
"(('michael', 'venus', 'NZL'), ('neal', 'skupski', 'GBR'))",Wimbledon_2024,12.0,GBR,GBR,0,1,1,0.13986013986013987,0.34965034965034963,0.34965034965034963
"(('constantin', 'frantzen', 'DEU'), ('hendrik', 'jebens', 'DEU'))",Wimbledon_2024,59.0,DEU,DEU,1,1,1,0.055944055944055944,0.055944055944055944,0.055944055944055944
"(('m', 'arévalo', 'SLV'), ('m', 'pavić', 'HRV'))",Australian Open_2025,1.0,SLV,SLV,0,0,0,0.006993006993006993,0.13286713286713286,0.1958041958041958
"(('j', 'kubler', 'AUS'), ('r', 'hijikata', 'AUS'))",Australian Open_2025,92.0,AUS,AUS,1,1,1,0.11188811188811189,0.3006993006993007,0.3006993006993007
"(('d', 'džumhur', 'BIH'), ('pe', 'tsitsipas', 'GRC'))",Australian Open_2025,754.0,BIH,BIH,0,0,0,0.0,0.04195804195804196,0.04195804195804196
"(('a', 'chandrasekar', 'IND'), ('k', 'drzewiecki', 'POL'))",Australian Open_2025,116.0,IND,IND,0,0,0,0.04195804195804196,0.3006993006993007,0.3006993006993007
"(('l', 'johnson', 'GBR'), ('s', 'arends', 'NLD'))",Australian Open_2025,52.0,NLD,NLD,0,0,0,0.04895104895104895,0.06993006993006994,0.06993006993006994
"(('p', 'busta', 'ESP'), ('s', 'gornés', 'ESP'))",Australian Open_2025,861.0,ESP,ESP,1,1,1,0.027972027972027972,0.13286713286713286,0.1958041958041958
"(('f', 'reboul', 'FRA'), ('s', 'doumbia', 'FRA'))",Australian Open_2025,36.0,FRA,FRA,1,1,1,0.06993006993006994,0.0979020979020979,0.09090909090909091
"(('p', 'nouza', 'CZE'), ('p', 'rikl', 'CZE'))",Australian Open_2025,73.0,CZE,CZE,1,1,1,0.02097902097902098,0.02097902097902098,0.02097902097902098
"(('j', 'salisbury', 'GBR'), ('n', 'skupski', 'GBR'))",Australian Open_2025,40.0,GBR,GBR,1,1,1,0.06293706293706294,0.3006993006993007,0.3006993006993007
"(('f', 'comesaña', 'ARG'), ('s', 'báez', 'ARG'))",Australian Open_2025,205.0,ARG,ARG,1,1,1,0.04895104895104895,0.13286713286713286,0.1958041958041958
"(('a', 'göransson', 'SWE'), ('s', 'verbeek', 'NLD'))",Australian Open_2025,68.0,SWE,SWE,0,0,0,0.006993006993006993,0.02097902097902098,0.006993006993006993
"(('a', 'erler', 'AUT'), ('a', 'mies', 'DEU'))",Australian Open_2025,41.0,AUT,AUT,0,0,0,0.006993006993006993,0.027972027972027972,0.027972027972027972
"(('a', 'vukic', 'AUS'), ('j', 'duckworth', 'AUS'))",Australian Open_2025,1279.0,AUS,AUS,1,1,1,0.11188811188811189,0.3006993006993007,0.3006993006993007
"(('n', 'kyrgios', 'AUS'), ('t', 'kokkinakis', 'AUS'))",Australian Open_2025,457.0,AUS,AUS,1,1,1,0.11188811188811189,0.3006993006993007,0.3006993006993007
"(('l', 'saville', 'AUS'), ('l', 'tu', 'AUS'))",Australian Open_2025,139.0,AUS,AUS,1,1,1,0.11188811188811189,0.3006993006993007,0.3006993006993007
"(('a', 'molteni', 'ARG'), ('m', 'gonzález', 'ARG'))",Australian Open_2025,22.0,ARG,ARG,1,1,1,0.04895104895104895,0.13286713286713286,0.1958041958041958
"(('a', 'vavassori', 'ITA'), ('s', 'bolelli', 'ITA'))",Australian Open_2025,6.0,ITA,ITA,1,1,1,0.04195804195804196,0.04195804195804196,0.04195804195804196
"(('c', 'frantzen', 'DEU'), ('h', 'jebens', 'DEU'))",Australian Open_2025,57.0,DEU,DEU,1,1,1,0.055944055944055944,0.055944055944055944,0.055944055944055944
"(('d', 'hidalgo', 'ECU'), ('l', 'darderi', 'ITA'))",Australian Open_2025,218.0,ITA,ITA,0,0,0,0.04195804195804196,0.04195804195804196,0.04195804195804196
"(('f', 'cobolli', 'ITA'), ('m', 'bortolotti', 'ITA'))",Australian Open_2025,107.0,ITA,ITA,1,1,1,0.04195804195804196,0.04195804195804196,0.04195804195804196
"(('a', 'pavlásek', 'CZE'), ('j-j', 'rojer', 'NLD'))",Australian Open_2025,30.0,CZE,CZE,0,0,0,0.02097902097902098,0.02097902097902098,0.02097902097902098
"(('a', 'cazaux', 'FRA'), ('r', 'arneodo', 'MCO'))",Australian Open_2025,77.0,MCO,MCO,0,1,1,0.013986013986013986,0.013986013986013986,0.013986013986013986
"(('j', 'munar', 'ESP'), ('p', 'martínez', 'ESP'))",Australian Open_2025,236.0,ESP,ESP,1,1,1,0.027972027972027972,0.13286713286713286,0.1958041958041958
"(('n', 'barrientos', 'COL'), ('r', 'bopanna', 'IND'))",Australian Open_2025,48.0,COL,COL,0,0,0,0.0,0.13286713286713286,0.1958041958041958
"(('j', 'murray', 'GBR'), ('j', 'peers', 'AUS'))",Australian Open_2025,27.0,GBR,GBR,0,1,1,0.06293706293706294,0.3006993006993007,0.3006993006993007
"(('b', 'gojo', 'HRV'), ('m', 'kecmanović', 'SRB'))",Australian Open_2025,547.0,HRV,HRV,0,1,1,0.027972027972027972,0.04195804195804196,0.04195804195804196
"(('b', 'zandschulp', 'NLD'), ('t', 'griekspoor', 'NLD'))",Australian Open_2025,143.0,NLD,NLD,1,1,1,0.04895104895104895,0.06993006993006994,0.06993006993006994
"(('c', ""o'connell"", 'AUS'), ('r', 'safiullin', 'RUS'))",Australian Open_2025,1257.0,AUS,AUS,0,0,0,0.11188811188811189,0.3006993006993007,0.3006993006993007
"(('má', 'reyes-varela', 'MEX'), ('s', 'balaji', 'IND'))",Australian Open_2025,65.0,IND,IND,0,0,0,0.04195804195804196,0.3006993006993007,0.3006993006993007
"(('a', 'nedovyesov', 'KAZ'), ('r', 'haase', 'NLD'))",Australian Open_2025,71.0,NLD,NLD,0,0,0,0.04895104895104895,0.06993006993006994,0.06993006993006994
"(('f', 'cabral', 'PRT'), ('n', 'borges', 'PRT'))",Australian Open_2025,252.0,PRT,PRT,1,1,1,0.02097902097902098,0.055944055944055944,0.055944055944055944
"(('m', 'venus', 'NZL'), ('n', 'mektić', 'HRV'))",Australian Open_2025,8.0,HRV,HRV,0,0,0,0.027972027972027972,0.04195804195804196,0.04195804195804196
"(('j', 'withrow', 'USA'), ('n', 'lammons', 'USA'))",Australian Open_2025,20.0,USA,USA,1,1,1,0.055944055944055944,0.3006993006993007,0.4405594405594406
"(('e', 'king', 'USA'), ('m', 'giron', 'USA'))",Australian Open_2025,584.0,USA,USA,1,1,1,0.055944055944055944,0.3006993006993007,0.4405594405594406
"(('a', 'behar', 'URY'), ('r', 'galloway', 'USA'))",Australian Open_2025,42.0,URY,URY,0,0,1,0.0,0.13286713286713286,0.1958041958041958
"(('a', 'bublik', 'KAZ'), ('a', 'shevchenko', 'KAZ'))",Australian Open_2025,117.0,KAZ,KAZ,1,1,1,0.013986013986013986,0.013986013986013986,0.013986013986013986
"(('l', 'miedler', 'AUT'), ('s', 'gonzález', 'MEX'))",Australian Open_2025,45.0,MEX,MEX,0,0,0,0.006993006993006993,0.13286713286713286,0.1958041958041958
"(('s', 'watanabe', 'JPN'), ('t', 'yuzuki', 'JPN'))",Australian Open_2025,167.0,JPN,JPN,1,1,1,0.006993006993006993,0.006993006993006993,0.006993006993006993
"(('j', 'cash', 'GBR'), ('l', 'glasspool', 'GBR'))",Australian Open_2025,31.0,GBR,GBR,1,1,1,0.06293706293706294,0.3006993006993007,0.3006993006993007
"(('f', 'cerúndolo', 'ARG'), ('tm', 'etcheverry', 'ARG'))",Australian Open_2025,253.0,ARG,ARG,1,1,1,0.04895104895104895,0.13286713286713286,0.1958041958041958
"(('j', 'zieliński', 'POL'), ('s', 'gillé', 'BEL'))",Australian Open_2025,37.0,BEL,BEL,0,0,0,0.013986013986013986,0.16783216783216784,0.16083916083916083
"(('r', 'baena', 'ESP'), ('y', 'bu', 'CHN'))",Australian Open_2025,726.0,CHN,CHN,0,0,0,0.006993006993006993,0.006993006993006993,0.006993006993006993
"(('g', 'jacq', 'FRA'), ('o', 'luz', 'BRA'))",Australian Open_2025,64.0,FRA,FRA,0,0,0,0.06993006993006994,0.0979020979020979,0.09090909090909091
"(('m', 'navone', 'ARG'), ('v', 'cornea', 'ROU'))",Australian Open_2025,91.0,ROU,ROU,0,0,0,0.0,0.0,0.0
"(('c', 'harrison', 'USA'), ('d', 'pel', 'NLD'))",Australian Open_2025,75.0,USA,USA,0,0,0,0.055944055944055944,0.3006993006993007,0.4405594405594406
"(('k', 'krawietz', 'DEU'), ('t', 'pütz', 'DEU'))",Australian Open_2025,9.0,DEU,DEU,1,1,1,0.055944055944055944,0.055944055944055944,0.055944055944055944
"(('a', 'müller', 'FRA'), ('d', 'goffin', 'BEL'))",Australian Open_2025,855.0,BEL,BEL,0,1,1,0.013986013986013986,0.16783216783216784,0.16083916083916083
"(('h', 'heliövaara', 'FIN'), ('h', 'patten', 'GBR'))",Australian Open_2025,14.0,FIN,FIN,0,0,0,0.006993006993006993,0.02097902097902098,0.006993006993006993
"(('r', 'seggerman', 'USA'), ('rc', 'bollipalli', 'IND'))",Australian Open_2025,72.0,IND,IND,0,1,1,0.04195804195804196,0.3006993006993007,0.3006993006993007
"(('m', 'polmans', 'AUS'), ('mc', 'romios', 'AUS'))",Australian Open_2025,506.0,AUS,AUS,1,1,1,0.11188811188811189,0.3006993006993007,0.3006993006993007
"(('a', 'rinderknech', 'FRA'), ('m', 'guinard', 'FRA'))",Australian Open_2025,70.0,FRA,FRA,1,1,1,0.06993006993006994,0.0979020979020979,0.09090909090909091
"(('a', 'walton', 'AUS'), ('t', 'schoolkate', 'AUS'))",Australian Open_2025,138.0,AUS,AUS,1,1,1,0.11188811188811189,0.3006993006993007,0.3006993006993007
"(('a', 'olivetti', 'FRA'), ('y', 'bhambri', 'IND'))",Australian Open_2025,47.0,IND,IND,0,0,0,0.04195804195804196,0.3006993006993007,0.3006993006993007
"(('a', 'krajicek', 'USA'), ('r', 'ram', 'USA'))",Australian Open_2025,43.0,USA,USA,1,1,1,0.055944055944055944,0.3006993006993007,0.4405594405594406
"(('j', 'vliegen', 'BEL'), ('m', 'ebden', 'AUS'))",Australian Open_2025,15.0,AUS,AUS,0,0,0,0.11188811188811189,0.3006993006993007,0.3006993006993007
"(('h', 'nys', 'MCO'), ('é', 'roger-vasselin', 'FRA'))",Australian Open_2025,24.0,MCO,MCO,0,1,1,0.013986013986013986,0.013986013986013986,0.013986013986013986
"(('m', 'melo', 'BRA'), ('r', 'matos', 'BRA'))",Australian Open_2025,35.0,BRA,BRA,1,1,1,0.027972027972027972,0.055944055944055944,0.055944055944055944
"(('i', 'dodig', 'HRV'), ('s', 'mansouri', 'TUN'))",Australian Open_2025,26.0,HRV,HRV,0,0,0,0.027972027972027972,0.04195804195804196,0.04195804195804196
"(('b', 'ellis', 'AUS'), ('t', 'fancutt', 'AUS'))",Australian Open_2025,149.0,AUS,AUS,1,1,1,0.11188811188811189,0.3006993006993007,0.3006993006993007
"(('t', 'macháč', 'CZE'), ('z', 'zhang', 'CHN'))",Australian Open_2025,49.0,CZE,CZE,0,0,0,0.02097902097902098,0.02097902097902098,0.02097902097902098
"(('g', 'andreozzi', 'ARG'), ('t', 'arribagé', 'FRA'))",Australian Open_2025,56.0,ARG,ARG,0,0,0,0.04895104895104895,0.13286713286713286,0.1958041958041958
"(('j', 'schnaitter', 'DEU'), ('m', 'wallner', 'DEU'))",Australian Open_2025,80.0,DEU,DEU,1,1,1,0.055944055944055944,0.055944055944055944,0.055944055944055944
"(('f', 'romboli', 'BRA'), ('m', 'zormann', 'BRA'))",Australian Open_2025,100.0,BRA,BRA,1,1,1,0.027972027972027972,0.055944055944055944,0.055944055944055944
"(('andré', 'göransson', 'SWE'), ('sem', 'verbeek', 'NLD'))",Australian Open_2025,68.0,SWE,SWE,0,0,0,0.006993006993006993,0.02097902097902098,0.006993006993006993
"(('marcelo', 'arévalo', 'SLV'), ('mate', 'pavić', 'HRV'))",Australian Open_2025,1.0,SLV,SLV,0,0,0,0.006993006993006993,0.13286713286713286,0.1958041958041958
"(('andrea', 'vavassori', 'ITA'), ('simone', 'bolelli', 'ITA'))",Australian Open_2025,6.0,ITA,ITA,1,1,1,0.04195804195804196,0.04195804195804196,0.04195804195804196
"(('francisco', 'cabral', 'PRT'), ('nuno', 'borges', 'PRT'))",Australian Open_2025,252.0,PRT,PRT,1,1,1,0.02097902097902098,0.055944055944055944,0.055944055944055944
"(('kevin', 'krawietz', 'DEU'), ('tim', 'pütz', 'DEU'))",Australian Open_2025,9.0,DEU,DEU,1,1,1,0.055944055944055944,0.055944055944055944,0.055944055944055944
"(('julian', 'cash', 'GBR'), ('lloyd', 'glasspool', 'GBR'))",Australian Open_2025,31.0,GBR,GBR,1,1,1,0.06293706293706294,0.3006993006993007,0.3006993006993007
"(('harri', 'heliövaara', 'FIN'), ('henry', 'patten', 'GBR'))",Australian Open_2025,14.0,FIN,FIN,0,0,0,0.006993006993006993,0.02097902097902098,0.006993006993006993
"(('hugo', 'nys', 'MCO'), ('édouard', 'roger-vasselin', 'FRA'))",Australian Open_2025,24.0,MCO,MCO,0,1,1,0.013986013986013986,0.013986013986013986,0.013986013986013986
"(('m', 'arévalo', 'SLV'), ('m', 'pavić', 'HRV'))",Roland Garros_2025,1.0,SLV,SLV,0,0,0,0.0,0.1258741258741259,0.23076923076923078
"(('j', 'munar', 'ESP'), ('p', 'martínez', 'ESP'))",Roland Garros_2025,86.0,ESP,ESP,1,1,1,0.02097902097902098,0.1258741258741259,0.23076923076923078
"(('f', 'marozsán', 'HUN'), ('m', 'bellucci', 'ITA'))",Roland Garros_2025,857.0,ITA,ITA,0,0,0,0.02097902097902098,0.02097902097902098,0.02097902097902098
"(('j', 'brooksby', 'USA'), ('m', 'giron', 'USA'))",Roland Garros_2025,1421.0,USA,USA,1,1,1,0.0979020979020979,0.3006993006993007,0.43356643356643354
"(('a', 'vukic', 'AUS'), ('j', 'duckworth', 'AUS'))",Roland Garros_2025,488.0,AUS,AUS,1,1,1,0.06993006993006994,0.3006993006993007,0.3006993006993007
"(('j-j', 'rojer', 'NLD'), ('s', 'mansouri', 'TUN'))",Roland Garros_2025,76.0,TUN,TUN,0,0,0,0.0,0.1958041958041958,0.0
"(('h', 'nys', 'MCO'), ('é', 'roger-vasselin', 'FRA'))",Roland Garros_2025,39.0,MCO,MCO,0,1,1,0.013986013986013986,0.013986013986013986,0.013986013986013986
"(('a', 'behar', 'URY'), ('j', 'vliegen', 'BEL'))",Roland Garros_2025,46.0,URY,URY,0,0,0,0.0,0.1258741258741259,0.23076923076923078
"(('d', 'pel', 'NLD'), ('j', 'paul', 'CHE'))",Roland Garros_2025,88.0,CHE,OTHER,0,0,0,0.0,0.0,0.0
"(('a', 'molteni', 'ARG'), ('m', 'gonzález', 'ARG'))",Roland Garros_2025,25.0,ARG,ARG,1,1,1,0.04895104895104895,0.1258741258741259,0.23076923076923078
"(('l', 'johnson', 'GBR'), ('s', 'arends', 'NLD'))",Roland Garros_2025,37.0,NLD,NLD,0,0,0,0.055944055944055944,0.07692307692307693,0.07692307692307693
"(('m', 'demoliner', 'BRA'), ('n', 'jarry', 'CHL'))",Roland Garros_2025,91.0,BRA,BRA,0,0,0,0.03496503496503497,0.04895104895104895,0.04895104895104895
"(('l', 'tien', 'USA'), ('r', 'seggerman', 'USA'))",Roland Garros_2025,83.0,USA,USA,1,1,1,0.0979020979020979,0.3006993006993007,0.43356643356643354
"(('a', 'géa', 'FRA'), ('m', 'kouamé', 'FRA'))",Roland Garros_2025,462.0,FRA,FRA,1,1,1,0.16083916083916083,0.1958041958041958,0.1888111888111888
"(('j', 'cash', 'GBR'), ('l', 'glasspool', 'GBR'))",Roland Garros_2025,16.0,GBR,GBR,1,1,1,0.07692307692307693,0.3006993006993007,0.3006993006993007
"(('m', 'kecmanović', 'SRB'), ('r', 'hijikata', 'AUS'))",Roland Garros_2025,123.0,AUS,AUS,0,0,0,0.06993006993006994,0.3006993006993007,0.3006993006993007
"(('k', 'krawietz', 'DEU'), ('t', 'pütz', 'DEU'))",Roland Garros_2025,5.0,DEU,DEU,1,1,1,0.04195804195804196,0.04195804195804196,0.04195804195804196
"(('k', 'drzewiecki', 'POL'), ('p', 'matuszewski', 'POL'))",Roland Garros_2025,84.0,POL,POL,1,1,1,0.013986013986013986,0.013986013986013986,0.013986013986013986
"(('i', 'dodig', 'HRV'), ('o', 'luz', 'BRA'))",Roland Garros_2025,58.0,HRV,HRV,0,0,0,0.02097902097902098,0.027972027972027972,0.027972027972027972
"(('g', 'blancaneaux', 'FRA'), ('v', 'royer', 'FRA'))",Roland Garros_2025,115.0,FRA,FRA,1,1,1,0.16083916083916083,0.1958041958041958,0.1888111888111888
"(('f', 'romboli', 'BRA'), ('j-p', 'smith', 'AUS'))",Roland Garros_2025,56.0,BRA,BRA,0,0,0,0.03496503496503497,0.04895104895104895,0.04895104895104895
"(('pe', 'tsitsipas', 'GRC'), ('s', 'tsitsipas', 'GRC'))",Roland Garros_2025,105.0,GRC,GRC,1,1,1,0.006993006993006993,0.006993006993006993,0.006993006993006993
"(('a', 'cazaux', 'FRA'), ('h', 'mayot', 'FRA'))",Roland Garros_2025,580.0,FRA,FRA,1,1,1,0.16083916083916083,0.1958041958041958,0.1888111888111888
"(('j', 'murray', 'GBR'), ('r', 'ram', 'USA'))",Roland Garros_2025,29.0,GBR,GBR,0,1,1,0.07692307692307693,0.3006993006993007,0.3006993006993007
"(('a', 'krajicek', 'USA'), ('s', 'gonzález', 'MEX'))",Roland Garros_2025,53.0,MEX,MEX,0,0,1,0.006993006993006993,0.1258741258741259,0.23076923076923078
"(('j', 'withrow', 'USA'), ('n', 'lammons', 'USA'))",Roland Garros_2025,23.0,USA,USA,1,1,1,0.0979020979020979,0.3006993006993007,0.43356643356643354
"(('a', 'olivetti', 'FRA'), ('q', 'halys', 'FRA'))",Roland Garros_2025,388.0,FRA,FRA,1,1,1,0.16083916083916083,0.1958041958041958,0.1888111888111888
"(('j', 'kubler', 'AUS'), ('j', 'thompson', 'AUS'))",Roland Garros_2025,866.0,AUS,AUS,1,1,1,0.06993006993006994,0.3006993006993007,0.3006993006993007
"(('a', 'erler', 'AUT'), ('c', 'frantzen', 'DEU'))",Roland Garros_2025,44.0,AUT,AUT,0,0,0,0.006993006993006993,0.027972027972027972,0.027972027972027972
"(('d', 'hidalgo', 'ECU'), ('l', 'darderi', 'ITA'))",Roland Garros_2025,137.0,ITA,ITA,0,0,0,0.02097902097902098,0.02097902097902098,0.02097902097902098
"(('h', 'zeballos', 'ARG'), ('m', 'granollers', 'ESP'))",Roland Garros_2025,10.0,ESP,ESP,0,1,1,0.02097902097902098,0.1258741258741259,0.23076923076923078
"(('f', 'cabral', 'PRT'), ('l', 'miedler', 'AUT'))",Roland Garros_2025,49.0,PRT,PRT,0,0,0,0.006993006993006993,0.04895104895104895,0.04895104895104895
"(('j', 'salisbury', 'GBR'), ('n', 'skupski', 'GBR'))",Roland Garros_2025,20.0,GBR,GBR,1,1,1,0.07692307692307693,0.3006993006993007,0.3006993006993007
"(('a', 'mies', 'DEU'), ('r', 'safiullin', 'RUS'))",Roland Garros_2025,96.0,DEU,DEU,0,0,0,0.04195804195804196,0.04195804195804196,0.04195804195804196
"(('g', 'andreozzi', 'ARG'), ('t', 'arribagé', 'FRA'))",Roland Garros_2025,47.0,ARG,ARG,0,0,0,0.04895104895104895,0.1258741258741259,0.23076923076923078
"(('f', 'comesaña', 'ARG'), ('s', 'báez', 'ARG'))",Roland Garros_2025,298.0,ARG,ARG,1,1,1,0.04895104895104895,0.1258741258741259,0.23076923076923078
"(('a', 'rinderknech', 'FRA'), ('n', 'borges', 'PRT'))",Roland Garros_2025,101.0,PRT,PRT,0,0,0,0.006993006993006993,0.04895104895104895,0.04895104895104895
"(('j', 'jong', 'NLD'), ('z', 'bergs', 'BEL'))",Roland Garros_2025,577.0,BEL,BEL,0,1,1,0.013986013986013986,0.2727272727272727,0.26573426573426573
"(('a', 'göransson', 'SWE'), ('s', 'verbeek', 'NLD'))",Roland Garros_2025,27.0,SWE,SWE,0,0,0,0.0,0.013986013986013986,0.0
"(('a', 'müller', 'FRA'), ('g', 'perricard', 'FRA'))",Roland Garros_2025,211.0,FRA,FRA,1,1,1,0.16083916083916083,0.1958041958041958,0.1888111888111888
"(('j', 'peers', 'AUS'), ('m', 'ebden', 'AUS'))",Roland Garros_2025,36.0,AUS,AUS,1,1,1,0.06993006993006994,0.3006993006993007,0.3006993006993007
"(('k', 'jacquet', 'FRA'), ('u', 'blanchet', 'FRA'))",Roland Garros_2025,671.0,FRA,FRA,1,1,1,0.16083916083916083,0.1958041958041958,0.1888111888111888
"(('j', 'schnaitter', 'DEU'), ('m', 'wallner', 'DEU'))",Roland Garros_2025,59.0,DEU,DEU,1,1,1,0.04195804195804196,0.04195804195804196,0.04195804195804196
"(('b', 'stevens', 'NLD'), ('t', 'griekspoor', 'NLD'))",Roland Garros_2025,157.0,NLD,NLD,1,1,1,0.055944055944055944,0.07692307692307693,0.07692307692307693
