match_id,tournament,year,surface,stage_code,any_tb,any_std_tb,regular_tb,match_tb,match_tb_set,tb_s3_regular,tb_s4,tb_s5,three_sets,comeback,winner_lost_s1,pre_olympic,olympic_period,olympics_tourn,same_country,same_language,ling_prox,rank_mean,wl_career_diff,rank_gap,single_top100,win,won_tb_s1,won_tb_s2,won_tb_s3,won_tb_s4,won_tb_s5,exp_mean,opp_rank_mean,lost_set1,tourn_year,won_regular_tb,won_any_tb,exp_mean_sq,ic_team,ic_team_dm
1762,Australian Open,2025,Hard,2,0,0,0,0,,0,0,0,0,0,0,0,1,0,0.0,0.0,1.0,37.0,0.05863945578231283,10.0,0,1,0,0,0,0,0,14.5,490.0,0,Australian Open_2025,0,0,210.25,63.5,0.5149572649572676
1763,Australian Open,2025,Hard,2,0,0,0,0,,0,0,0,1,1,1,0,1,0,0.0,0.0,0.0,45.5,0.02941144132554885,1.0,0,1,0,0,0,0,0,17.5,155.5,1,Australian Open_2025,0,0,306.25,42.5,-20.485042735042732
1764,Australian Open,2025,Hard,2,1,1,1,0,,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,27.0,0.001288926372070121,8.0,0,1,1,0,0,0,0,10.0,229.5,0,Australian Open_2025,1,1,100.0,89.0,26.014957264957268
1765,Australian Open,2025,Hard,2,0,0,0,0,,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,31.0,0.07397573815518416,12.0,0,1,0,0,0,0,0,9.0,512.0,0,Australian Open_2025,0,0,81.0,67.5,4.514957264957268
1767,Australian Open,2025,Hard,2,1,1,1,0,,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,182.5,0.05370843989769819,183.0,1,1,0,1,0,0,0,0.0,106.0,0,Australian Open_2025,1,1,0.0,38.0,-24.985042735042732
1768,Australian Open,2025,Hard,2,0,0,0,0,,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,9.5,0.02310606060606069,1.0,0,1,0,0,0,0,0,14.5,559.0,0,Australian Open_2025,0,0,210.25,67.0,4.014957264957268
1769,Australian Open,2025,Hard,2,1,1,1,0,,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,13.5,0.00784762663215699,1.0,0,1,1,0,0,0,0,17.0,75.0,0,Australian Open_2025,1,1,289.0,76.0,13.014957264957268
1770,Australian Open,2025,Hard,2,1,1,1,0,,0,0,0,1,0,0,0,1,0,1.0,1.0,1.0,301.5,0.149092970521542,409.0,0,1,1,0,0,0,0,10.0,236.5,0,Australian Open_2025,1,1,100.0,90.0,27.014957264957268
1771,Australian Open,2025,Hard,2,1,1,1,0,,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,164.0,0.0315789473684211,52.0,0,1,0,1,0,0,0,3.0,45.5,0,Australian Open_2025,1,1,9.0,90.0,27.014957264957268
1772,Australian Open,2025,Hard,2,0,0,0,0,,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,36.0,0.01677122628266325,14.0,0,1,0,0,0,0,0,17.0,24.5,0,Australian Open_2025,0,0,289.0,91.0,28.014957264957268
1773,Australian Open,2025,Hard,2,0,0,0,0,,0,0,0,1,0,0,0,1,0,0.0,1.0,1.0,31.5,,15.0,0,1,0,0,0,0,0,15.0,36.5,0,Australian Open_2025,0,0,225.0,71.0,8.014957264957268
1774,Australian Open,2025,Hard,2,0,0,0,0,,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,40.0,0.1108658819332976,28.0,0,1,0,0,0,0,0,21.0,130.0,0,Australian Open_2025,0,0,441.0,39.5,-23.485042735042732
1775,Australian Open,2025,Hard,2,0,0,0,0,,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,49.5,0.05446009389671358,1.0,1,1,0,0,0,0,0,10.5,59.5,0,Australian Open_2025,0,0,110.25,39.0,-23.985042735042732
1776,Australian Open,2025,Hard,2,1,1,0,0,,1,0,0,1,1,1,0,1,0,1.0,1.0,1.0,80.0,0.0,0.0,0,1,0,0,1,0,0,0.0,96.5,1,Australian Open_2025,0,1,0.0,67.0,4.014957264957268
1777,Australian Open,2025,Hard,3,0,0,0,0,,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.04901135386713307,0.0,0,1,0,0,0,0,0,13.5,429.5,0,Australian Open_2025,0,0,182.25,26.0,-36.98504273504273
1778,Australian Open,2025,Hard,3,1,1,1,0,,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,32.0,0.008230452674897193,8.0,0,1,1,1,0,0,0,0.0,52.5,0,Australian Open_2025,1,1,0.0,71.0,8.014957264957268
1779,Australian Open,2025,Hard,3,0,0,0,0,,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,61.5,0.02150537634408611,13.0,0,1,0,0,0,0,0,7.0,29.0,0,Australian Open_2025,0,0,49.0,75.5,12.514957264957268
1780,Australian Open,2025,Hard,3,0,0,0,0,,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,214.5,0.1263368983957219,151.0,0,1,0,0,0,0,0,13.0,882.5,0,Australian Open_2025,0,0,169.0,90.0,27.014957264957268
1781,Australian Open,2025,Hard,3,1,1,1,0,,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,6.5,0.03143728110001298,1.0,0,1,1,1,0,0,0,16.5,153.0,0,Australian Open_2025,1,1,272.25,76.0,13.014957264957268
1782,Australian Open,2025,Hard,3,0,0,0,0,,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,276.5,0.00661785412559851,81.0,0,1,0,0,0,0,0,10.0,40.5,0,Australian Open_2025,0,0,100.0,51.0,-11.985042735042732
1783,Australian Open,2025,Hard,3,0,0,0,0,,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,168.0,0.1374269005847953,50.0,0,1,0,0,0,0,0,9.5,30.0,0,Australian Open_2025,0,0,90.25,80.0,17.014957264957268
1784,Australian Open,2025,Hard,3,1,1,1,0,,0,0,0,1,0,0,0,1,0,1.0,1.0,1.0,164.0,0.06001984126984139,176.0,1,1,1,0,0,0,0,8.0,62.0,0,Australian Open_2025,1,1,64.0,27.0,-35.98504273504273
1785,Australian Open,2025,Hard,3,1,1,1,0,,0,0,0,1,0,0,0,1,0,0.0,0.0,1.0,37.0,0.05863945578231283,10.0,0,1,0,0,0,0,0,14.5,20.0,0,Australian Open_2025,0,0,210.25,63.5,0.5149572649572676
1786,Australian Open,2025,Hard,3,0,0,0,0,,0,0,0,1,0,0,0,1,0,1.0,1.0,1.0,27.0,0.001288926372070121,8.0,0,1,0,0,0,0,0,10.0,45.5,0,Australian Open_2025,0,0,100.0,89.0,26.014957264957268
1787,Australian Open,2025,Hard,3,1,1,1,0,,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,31.0,0.07397573815518416,12.0,0,1,1,0,0,0,0,9.0,65.0,0,Australian Open_2025,1,1,81.0,67.5,4.514957264957268
1788,Australian Open,2025,Hard,3,0,0,0,0,,0,0,0,1,1,1,0,1,0,1.0,1.0,1.0,9.5,0.02310606060606069,1.0,0,1,0,0,0,0,0,14.5,182.5,1,Australian Open_2025,0,0,210.25,67.0,4.014957264957268
1789,Australian Open,2025,Hard,3,1,1,1,0,,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,13.5,0.00784762663215699,1.0,0,1,1,0,0,0,0,17.0,301.5,0,Australian Open_2025,1,1,289.0,76.0,13.014957264957268
1790,Australian Open,2025,Hard,3,0,0,0,0,,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,36.0,0.01677122628266325,14.0,0,1,0,0,0,0,0,17.0,164.0,0,Australian Open_2025,0,0,289.0,91.0,28.014957264957268
1791,Australian Open,2025,Hard,3,1,1,1,0,,0,0,0,1,1,1,0,1,0,0.0,1.0,1.0,31.5,,15.0,0,1,0,0,0,0,0,15.0,40.0,1,Australian Open_2025,0,0,225.0,71.0,8.014957264957268
1792,Australian Open,2025,Hard,3,0,0,0,0,,0,0,0,1,1,1,0,1,0,0.0,0.0,0.0,49.5,0.05446009389671358,1.0,1,1,0,0,0,0,0,10.5,80.0,1,Australian Open_2025,0,0,110.25,39.0,-23.985042735042732
1793,Australian Open,2025,Hard,4,1,1,1,0,,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.04901135386713307,0.0,0,1,0,1,0,0,0,13.5,32.0,0,Australian Open_2025,1,1,182.25,26.0,-36.98504273504273
1794,Australian Open,2025,Hard,4,0,0,0,0,,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,61.5,0.02150537634408611,13.0,0,1,0,0,0,0,0,7.0,214.5,0,Australian Open_2025,0,0,49.0,75.5,12.514957264957268
1795,Australian Open,2025,Hard,4,1,1,1,0,,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,6.5,0.03143728110001298,1.0,0,1,0,1,0,0,0,16.5,276.5,0,Australian Open_2025,1,1,272.25,76.0,13.014957264957268
1796,Australian Open,2025,Hard,4,1,1,1,0,,0,0,0,1,0,0,0,1,0,1.0,1.0,1.0,164.0,0.06001984126984139,176.0,1,1,1,0,0,0,0,8.0,168.0,0,Australian Open_2025,1,1,64.0,27.0,-35.98504273504273
1797,Australian Open,2025,Hard,4,1,1,0,0,,1,0,0,1,0,0,0,1,0,1.0,1.0,1.0,27.0,0.001288926372070121,8.0,0,1,0,0,1,0,0,10.0,37.0,0,Australian Open_2025,0,1,100.0,89.0,26.014957264957268
1798,Australian Open,2025,Hard,4,1,1,1,0,,0,0,0,1,1,1,0,1,0,1.0,1.0,1.0,9.5,0.02310606060606069,1.0,0,1,0,0,0,0,0,14.5,31.0,1,Australian Open_2025,0,0,210.25,67.0,4.014957264957268
1799,Australian Open,2025,Hard,4,1,1,1,0,,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,13.5,0.00784762663215699,1.0,0,1,0,1,0,0,0,17.0,36.0,0,Australian Open_2025,1,1,289.0,76.0,13.014957264957268
1800,Australian Open,2025,Hard,4,0,0,0,0,,0,0,0,1,0,0,0,1,0,0.0,1.0,1.0,31.5,,15.0,0,1,0,0,0,0,0,15.0,49.5,0,Australian Open_2025,0,0,225.0,71.0,8.014957264957268
1801,Australian Open,2025,Hard,5,0,0,0,0,,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,61.5,0.02150537634408611,13.0,0,1,0,0,0,0,0,7.0,1.0,0,Australian Open_2025,0,0,49.0,75.5,12.514957264957268
1802,Australian Open,2025,Hard,5,1,1,1,0,,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,6.5,0.03143728110001298,1.0,0,1,0,1,0,0,0,16.5,164.0,0,Australian Open_2025,1,1,272.25,76.0,13.014957264957268
1803,Australian Open,2025,Hard,5,1,1,1,0,,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,9.5,0.02310606060606069,1.0,0,1,1,1,0,0,0,14.5,27.0,0,Australian Open_2025,1,1,210.25,67.0,4.014957264957268
1804,Australian Open,2025,Hard,5,0,0,0,0,,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,13.5,0.00784762663215699,1.0,0,1,0,0,0,0,0,17.0,31.5,0,Australian Open_2025,0,0,289.0,76.0,13.014957264957268
1805,Australian Open,2025,Hard,6,0,0,0,0,,0,0,0,1,1,1,0,1,0,1.0,1.0,1.0,6.5,0.03143728110001298,1.0,0,1,0,0,0,0,0,16.5,61.5,1,Australian Open_2025,0,0,272.25,76.0,13.014957264957268
1806,Australian Open,2025,Hard,6,1,1,0,0,,1,0,0,1,0,0,0,1,0,0.0,0.0,0.0,13.5,0.00784762663215699,1.0,0,1,0,0,1,0,0,17.0,9.5,0,Australian Open_2025,0,1,289.0,76.0,13.014957264957268
1807,Australian Open,2025,Hard,7,1,1,1,0,,0,0,0,1,1,1,0,1,0,0.0,0.0,0.0,13.5,0.00784762663215699,1.0,0,1,0,1,0,0,0,17.0,6.5,1,Australian Open_2025,1,1,289.0,76.0,13.014957264957268
1808,Roland Garros,2025,Clay,2,0,0,0,0,,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.04901135386713307,0.0,0,1,0,0,0,0,0,13.5,92.5,0,Roland Garros_2025,0,0,182.25,26.0,-36.98504273504273
1809,Roland Garros,2025,Clay,2,0,0,0,0,,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,596.5,,521.0,0,1,0,0,0,0,0,8.0,1002.5,0,Roland Garros_2025,0,0,64.0,78.0,15.014957264957268
1810,Roland Garros,2025,Clay,2,1,1,1,0,,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,403.5,0.04421052631578948,169.0,0,1,1,0,0,0,0,11.0,76.5,0,Roland Garros_2025,1,1,121.0,90.0,27.014957264957268
1811,Roland Garros,2025,Clay,2,1,1,1,0,,0,0,0,1,1,1,0,1,0,0.0,1.0,1.0,35.5,,7.0,0,1,0,1,0,0,0,15.0,50.5,1,Roland Garros_2025,1,1,225.0,71.0,8.014957264957268
1812,Roland Garros,2025,Clay,2,1,1,1,0,,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,86.5,0.0803571428571428,3.0,0,1,1,0,0,0,0,0.0,22.0,0,Roland Garros_2025,1,1,0.0,74.0,11.014957264957268
1813,Roland Garros,2025,Clay,2,1,1,0,0,,1,0,0,1,1,1,0,1,0,0.0,0.0,0.0,39.5,0.003737113402061898,5.0,0,1,0,0,1,0,0,0.0,150.5,1,Roland Garros_2025,0,1,0.0,84.5,21.514957264957268
1814,Roland Garros,2025,Clay,2,0,0,0,0,,0,0,0,1,0,0,0,1,0,1.0,1.0,1.0,412.5,0.1902439024390244,659.0,0,1,0,0,0,0,0,2.0,710.0,0,Roland Garros_2025,0,0,4.0,91.0,28.014957264957268
1815,Roland Garros,2025,Clay,2,0,0,0,0,,0,0,0,1,1,1,0,1,0,1.0,1.0,1.0,15.0,0.001288926372070121,2.0,0,1,0,0,0,0,0,10.0,198.5,1,Roland Garros_2025,0,0,100.0,89.0,26.014957264957268
1816,Roland Garros,2025,Clay,2,0,0,0,0,,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,5.5,0.02310606060606069,1.0,0,1,0,0,0,0,0,14.5,81.0,0,Roland Garros_2025,0,0,210.25,67.0,4.014957264957268
1817,Roland Garros,2025,Clay,2,0,0,0,0,,0,0,0,1,1,1,0,1,0,0.0,0.0,0.0,61.0,0.0272192653919443,6.0,0,1,0,0,0,0,0,21.0,452.0,1,Roland Garros_2025,0,0,441.0,35.5,-27.485042735042732
1818,Roland Garros,2025,Clay,2,0,0,0,0,,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,59.0,0.0632624113475177,6.0,0,1,0,0,0,0,0,16.0,132.5,0,Roland Garros_2025,0,0,256.0,64.0,1.0149572649572676
1819,Roland Garros,2025,Clay,2,0,0,0,0,,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,532.5,,95.0,0,1,0,0,0,0,0,5.0,29.5,0,Roland Garros_2025,0,0,25.0,71.0,8.014957264957268
1820,Roland Garros,2025,Clay,2,0,0,0,0,,0,0,0,1,1,1,0,1,0,0.0,0.0,1.0,63.0,0.0368052904703442,20.0,0,1,0,0,0,0,0,18.5,23.5,1,Roland Garros_2025,0,0,342.25,60.5,-2.4850427350427324
1821,Roland Garros,2025,Clay,2,1,1,1,0,,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,224.5,0.142084385142445,327.0,0,1,1,1,0,0,0,14.0,437.5,0,Roland Garros_2025,1,1,196.0,71.0,8.014957264957268
1822,Roland Garros,2025,Clay,2,1,1,0,0,,1,0,0,1,1,1,0,1,0,0.0,0.0,0.0,47.0,0.04745564111148304,6.0,0,1,0,0,1,0,0,10.0,108.5,1,Roland Garros_2025,0,1,100.0,61.0,-1.9850427350427324
1823,Roland Garros,2025,Clay,2,1,1,1,0,,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,10.5,0.01057318491443759,1.0,0,1,1,0,0,0,0,22.0,50.0,0,Roland Garros_2025,1,1,484.0,48.5,-14.485042735042732
1824,Roland Garros,2025,Clay,2,0,0,0,0,,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,17.5,0.03205128205128205,5.0,0,1,0,0,0,0,0,12.0,160.0,0,Roland Garros_2025,0,0,144.0,89.0,26.014957264957268
1825,Roland Garros,2025,Clay,2,0,0,0,0,,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,50.5,0.01936842105263159,7.0,0,1,0,0,0,0,0,15.0,591.5,0,Roland Garros_2025,0,0,225.0,58.5,-4.485042735042732
1826,Roland Garros,2025,Clay,2,0,0,0,0,,0,0,0,1,1,1,0,1,0,0.0,0.0,0.0,700.0,0.08907841743662626,1198.0,1,1,0,0,0,0,0,6.5,441.0,1,Roland Garros_2025,0,0,42.25,49.0,-13.985042735042732
1827,Roland Garros,2025,Clay,2,1,1,1,0,,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,29.0,0.02150537634408611,4.0,0,1,0,1,0,0,0,7.0,396.0,0,Roland Garros_2025,1,1,49.0,75.5,12.514957264957268
1828,Roland Garros,2025,Clay,2,1,1,0,0,,1,0,0,1,1,1,0,1,0,1.0,1.0,1.0,32.0,0.04087726725064311,8.0,0,1,0,0,1,0,0,16.5,917.0,1,Roland Garros_2025,0,1,272.25,90.0,27.014957264957268
1829,Roland Garros,2025,Clay,2,0,0,0,0,,0,0,0,1,0,0,0,1,0,1.0,1.0,1.0,59.0,0.0,0.0,0,1,0,0,0,0,0,0.0,119.5,0,Roland Garros_2025,0,0,0.0,67.0,4.014957264957268
1830,Roland Garros,2025,Clay,2,0,0,0,0,,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,66.5,0.01980198019801993,3.0,0,1,0,0,0,0,0,15.0,971.5,0,Roland Garros_2025,0,0,225.0,39.0,-23.985042735042732
1831,Roland Garros,2025,Clay,2,1,1,1,0,,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,7.5,0.03143728110001298,1.0,0,1,1,0,0,0,0,16.5,306.5,0,Roland Garros_2025,1,1,272.25,76.0,13.014957264957268
1832,Roland Garros,2025,Clay,2,0,0,0,0,,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,15.0,0.03874544590527484,4.0,0,1,0,0,0,0,0,16.5,67.5,0,Roland Garros_2025,0,0,272.25,56.0,-6.985042735042732
1833,Roland Garros,2025,Clay,2,1,1,1,0,,0,0,0,1,0,0,0,1,0,0.0,1.0,1.0,39.5,0.02232828615317095,3.0,0,1,0,0,0,0,0,13.5,65.5,0,Roland Garros_2025,0,0,182.25,69.5,6.514957264957268
1834,Roland Garros,2025,Clay,2,0,0,0,0,,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,44.0,0.1307590584501454,8.0,0,1,0,0,0,0,0,9.0,39.5,0,Roland Garros_2025,0,0,81.0,71.0,8.014957264957268
1835,Roland Garros,2025,Clay,2,0,0,0,0,,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,19.5,0.1355042016806723,3.0,0,1,0,0,0,0,0,15.0,39.0,0,Roland Garros_2025,0,0,225.0,91.0,28.014957264957268
1836,Roland Garros,2025,Clay,2,0,0,0,0,,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,24.0,0.008230452674897193,4.0,0,1,0,0,0,0,0,0.0,596.5,0,Roland Garros_2025,0,0,0.0,71.0,8.014957264957268
1837,Roland Garros,2025,Clay,2,1,1,1,0,,0,0,0,1,0,0,0,1,0,0.0,0.0,0.0,42.5,0.0617934407888745,19.0,0,1,1,0,0,0,0,17.5,69.0,0,Roland Garros_2025,1,1,306.25,53.0,-9.985042735042732
1838,Roland Garros,2025,Clay,2,0,0,0,0,,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,977.5,0.2,619.0,0,1,0,0,0,0,0,2.0,70.5,0,Roland Garros_2025,0,0,4.0,84.5,21.514957264957268
1839,Roland Garros,2025,Clay,2,0,0,0,0,,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,3.5,0.00784762663215699,1.0,0,1,0,0,0,0,0,17.0,69.5,0,Roland Garros_2025,0,0,289.0,76.0,13.014957264957268
1840,Roland Garros,2025,Clay,3,0,0,0,0,,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,1.0,0.04901135386713307,0.0,0,1,0,0,0,0,0,13.5,596.5,0,Roland Garros_2025,0,0,182.25,26.0,-36.98504273504273
1841,Roland Garros,2025,Clay,3,0,0,0,0,,0,0,0,0,0,0,0,1,0,0.0,1.0,1.0,35.5,,7.0,0,1,0,0,0,0,0,15.0,403.5,0,Roland Garros_2025,0,0,225.0,71.0,8.014957264957268
1842,Roland Garros,2025,Clay,3,0,0,0,0,,0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,39.5,0.003737113402061898,5.0,0,1,0,0,0,0,0,0.0,86.5,0,Roland Garros_2025,0,0,0.0,84.5,21.514957264957268
1843,Roland Garros,2025,Clay,3,1,1,1,0,,0,0,0,0,0,0,0,1,0,1.0,1.0,1.0,15.0,0.001288926372070121,2.0,0,1,0,1,0,0,0,10.0,412.5,0,Roland Garros_2025,1,1,100.0,89.0,26.014957264957268
