match_id,tournament,year,surface,stage_code,same_country,same_language,rank_mean,opp_rank_mean,rank_gap,single_top100,exp_mean,exp_mean_sq,age_mean,win,pre_olympic,olympic_period,won_tb,tb_set,tb_type,ling_prox,ling_prox_binary,ling_prox_psw_tree,ling_prox_psw_cognet
1723,Wimbledon,2024,Grass,3,0,0,59.0,40.5,14.0,0,12.0,144.0,32.0,0,1,1,1,1,7pt,0.75,0,0.61731634,0.65999466
1723,Wimbledon,2024,Grass,3,1,1,40.5,59.0,1.0,0,26.0,676.0,34.5,1,1,1,0,1,7pt,1.0,1,1.0,1.0
1723,Wimbledon,2024,Grass,3,0,0,59.0,40.5,14.0,0,12.0,144.0,32.0,0,1,1,0,2,7pt,0.75,0,0.61731634,0.65999466
1723,Wimbledon,2024,Grass,3,1,1,40.5,59.0,1.0,0,26.0,676.0,34.5,1,1,1,1,2,7pt,1.0,1,1.0,1.0
1723,Wimbledon,2024,Grass,3,0,0,59.0,40.5,14.0,0,12.0,144.0,32.0,0,1,1,0,3,7pt,0.75,0,0.61731634,0.65999466
1723,Wimbledon,2024,Grass,3,1,1,40.5,59.0,1.0,0,26.0,676.0,34.5,1,1,1,1,3,7pt,1.0,1,1.0,1.0
1724,Wimbledon,2024,Grass,3,0,1,37.0,33.5,4.0,0,9.0,81.0,30.0,0,1,1,1,1,7pt,0.8875000476837158,1,0.62949178,0.69089741
1724,Wimbledon,2024,Grass,3,1,1,33.5,37.0,1.0,0,1.0,1.0,31.5,1,1,1,0,1,7pt,1.0,1,1.0,1.0
1724,Wimbledon,2024,Grass,3,0,1,37.0,33.5,4.0,0,9.0,81.0,30.0,0,1,1,0,3,7pt,0.8875000476837158,1,0.62949178,0.69089741
1724,Wimbledon,2024,Grass,3,1,1,33.5,37.0,1.0,0,1.0,1.0,31.5,1,1,1,1,3,7pt,1.0,1,1.0,1.0
1726,Wimbledon,2024,Grass,3,0,0,13.5,136.5,1.0,0,23.0,529.0,41.0,0,1,1,0,2,7pt,0.5,0,0.41251737,0.48770896
1726,Wimbledon,2024,Grass,3,1,1,136.5,13.5,113.0,1,9.0,81.0,30.0,1,1,1,1,2,7pt,1.0,1,1.0,1.0
1727,Wimbledon,2024,Grass,3,1,1,50.5,16.0,1.0,0,8.0,64.0,29.5,0,1,1,1,2,7pt,1.0,1,1.0,1.0
1727,Wimbledon,2024,Grass,3,0,1,16.0,50.5,8.0,0,13.5,182.25,36.0,1,1,1,0,2,7pt,1.0,1,0.62645039,0.66638535
1728,Wimbledon,2024,Grass,3,1,1,29.0,35.5,0.0,0,10.5,110.25,32.0,0,1,1,0,1,7pt,1.0,1,1.0,1.0
1728,Wimbledon,2024,Grass,3,0,0,35.5,29.0,19.0,0,15.0,225.0,37.0,1,1,1,1,1,7pt,0.5,0,0.48542041,0.50139606
1728,Wimbledon,2024,Grass,3,1,1,29.0,35.5,0.0,0,10.5,110.25,32.0,0,1,1,0,2,7pt,1.0,1,1.0,1.0
1728,Wimbledon,2024,Grass,3,0,0,35.5,29.0,19.0,0,15.0,225.0,37.0,1,1,1,1,2,7pt,0.5,0,0.48542041,0.50139606
1729,Wimbledon,2024,Grass,3,0,1,2.5,58.5,3.0,0,19.5,380.25,40.5,0,1,1,0,2,7pt,0.0,1,0.23631208999999997,0.18120201
1729,Wimbledon,2024,Grass,3,1,1,58.5,2.5,1.0,0,1.0,1.0,27.5,1,1,1,1,2,7pt,1.0,1,1.0,1.0
1733,Wimbledon,2024,Grass,4,1,1,286.5,19.5,203.0,0,1.0,1.0,24.0,0,1,1,1,2,7pt,1.0,1,1.0,1.0
1733,Wimbledon,2024,Grass,4,1,1,19.5,286.5,3.0,0,20.5,420.25,38.5,1,1,1,0,2,7pt,1.0,1,1.0,1.0
1734,Wimbledon,2024,Grass,4,1,1,40.5,39.5,1.0,0,26.0,676.0,34.5,0,1,1,0,1,7pt,1.0,1,1.0,1.0
1734,Wimbledon,2024,Grass,4,0,0,39.5,40.5,5.0,0,16.0,256.0,31.5,1,1,1,1,1,7pt,0.0,0,0.30666101,0.4028565
1735,Wimbledon,2024,Grass,4,1,1,33.5,8.0,1.0,0,1.0,1.0,31.5,0,1,1,0,2,7pt,1.0,1,1.0,1.0
1735,Wimbledon,2024,Grass,4,0,0,8.0,33.5,2.0,0,12.5,156.25,32.5,1,1,1,1,2,7pt,0.25,0,0.39876634,0.25055853
1737,Wimbledon,2024,Grass,4,0,0,35.5,58.5,19.0,0,15.0,225.0,37.0,0,1,1,0,1,7pt,0.5,0,0.48542041,0.50139606
1737,Wimbledon,2024,Grass,4,1,1,58.5,35.5,1.0,0,1.0,1.0,27.5,1,1,1,1,1,7pt,1.0,1,1.0,1.0
1737,Wimbledon,2024,Grass,4,0,0,35.5,58.5,19.0,0,15.0,225.0,37.0,0,1,1,0,2,7pt,0.5,0,0.48542041,0.50139606
1737,Wimbledon,2024,Grass,4,1,1,58.5,35.5,1.0,0,1.0,1.0,27.5,1,1,1,1,2,7pt,1.0,1,1.0,1.0
1738,Wimbledon,2024,Grass,5,1,1,15.0,2.0,0.0,0,13.5,182.25,34.5,0,1,1,0,2,7pt,1.0,1,1.0,1.0
1738,Wimbledon,2024,Grass,5,0,1,2.0,15.0,0.0,0,21.0,441.0,38.5,1,1,1,1,2,7pt,1.0,1,0.68292937,0.71418059
1739,Wimbledon,2024,Grass,5,1,1,19.5,31.5,3.0,0,20.5,420.25,38.5,0,1,1,1,2,7pt,1.0,1,1.0,1.0
1739,Wimbledon,2024,Grass,5,1,1,31.5,19.5,1.0,1,9.5,90.25,28.0,1,1,1,0,2,7pt,1.0,1,1.0,1.0
1740,Wimbledon,2024,Grass,5,0,0,8.0,39.5,2.0,0,12.5,156.25,32.5,0,1,1,0,2,7pt,0.25,0,0.39876634,0.25055853
1740,Wimbledon,2024,Grass,5,0,0,39.5,8.0,5.0,0,16.0,256.0,31.5,1,1,1,1,2,7pt,0.0,0,0.30666101,0.4028565
1740,Wimbledon,2024,Grass,5,0,0,8.0,39.5,2.0,0,12.5,156.25,32.5,0,1,1,0,3,7pt,0.25,0,0.39876634,0.25055853
1740,Wimbledon,2024,Grass,5,0,0,39.5,8.0,5.0,0,16.0,256.0,31.5,1,1,1,1,3,7pt,0.0,0,0.30666101,0.4028565
1741,Wimbledon,2024,Grass,5,1,1,58.5,16.0,1.0,0,1.0,1.0,27.5,0,1,1,0,1,7pt,1.0,1,1.0,1.0
1741,Wimbledon,2024,Grass,5,0,1,16.0,58.5,8.0,0,13.5,182.25,36.0,1,1,1,1,1,7pt,1.0,1,0.62645039,0.66638535
1741,Wimbledon,2024,Grass,5,1,1,58.5,16.0,1.0,0,1.0,1.0,27.5,0,1,1,0,2,7pt,1.0,1,1.0,1.0
1741,Wimbledon,2024,Grass,5,0,1,16.0,58.5,8.0,0,13.5,182.25,36.0,1,1,1,1,2,7pt,1.0,1,0.62645039,0.66638535
1743,Wimbledon,2024,Grass,6,0,1,16.0,39.5,8.0,0,13.5,182.25,36.0,0,1,1,0,2,7pt,1.0,1,0.62645039,0.66638535
1743,Wimbledon,2024,Grass,6,0,0,39.5,16.0,5.0,0,16.0,256.0,31.5,1,1,1,1,2,7pt,0.0,0,0.30666101,0.4028565
1744,Wimbledon,2024,Grass,7,1,1,31.5,39.5,1.0,1,9.5,90.25,28.0,0,1,1,1,1,7pt,1.0,1,1.0,1.0
1744,Wimbledon,2024,Grass,7,0,0,39.5,31.5,5.0,0,16.0,256.0,31.5,1,1,1,0,1,7pt,0.0,0,0.30666101,0.4028565
1744,Wimbledon,2024,Grass,7,1,1,31.5,39.5,1.0,1,9.5,90.25,28.0,0,1,1,0,2,7pt,1.0,1,1.0,1.0
1744,Wimbledon,2024,Grass,7,0,0,39.5,31.5,5.0,0,16.0,256.0,31.5,1,1,1,1,2,7pt,0.0,0,0.30666101,0.4028565
1744,Wimbledon,2024,Grass,7,1,1,31.5,39.5,1.0,1,9.5,90.25,28.0,0,1,1,0,3,7pt,1.0,1,1.0,1.0
1744,Wimbledon,2024,Grass,7,0,0,39.5,31.5,5.0,0,16.0,256.0,31.5,1,1,1,1,3,7pt,0.0,0,0.30666101,0.4028565
1746,Australian Open,2025,Hard,2,0,0,106.0,429.5,20.0,0,1.0,1.0,28.5,0,0,1,0,1,7pt,0.0,0,0.16569972,0.09596359
1746,Australian Open,2025,Hard,2,0,0,429.5,106.0,649.0,0,10.0,100.0,29.0,1,0,1,1,1,7pt,0.25,0,0.21389228000000005,0.022456994
1746,Australian Open,2025,Hard,2,0,0,106.0,429.5,20.0,0,1.0,1.0,28.5,0,0,1,0,3,7pt,0.0,0,0.16569972,0.09596359
1746,Australian Open,2025,Hard,2,0,0,429.5,106.0,649.0,0,10.0,100.0,29.0,1,0,1,1,3,7pt,0.25,0,0.21389228000000005,0.022456994
1747,Australian Open,2025,Hard,2,1,1,484.5,52.5,753.0,0,16.0,256.0,32.5,0,0,1,1,1,7pt,1.0,1,1.0,1.0
1747,Australian Open,2025,Hard,2,0,0,52.5,484.5,1.0,0,1.0,1.0,32.5,1,0,1,0,1,7pt,0.5,0,0.48542041,0.50139606
1749,Australian Open,2025,Hard,2,1,1,545.0,29.0,680.0,1,7.0,49.0,25.0,0,0,1,0,1,7pt,1.0,1,1.0,1.0
1749,Australian Open,2025,Hard,2,1,1,29.0,545.0,22.0,0,12.0,144.0,34.5,1,0,1,1,1,7pt,1.0,1,1.0,1.0
1755,Australian Open,2025,Hard,2,0,1,333.5,40.5,513.0,0,5.0,25.0,28.0,0,0,1,1,2,7pt,1.0,1,0.55793491,0.5540092
1755,Australian Open,2025,Hard,2,0,0,40.5,333.5,21.0,0,17.5,306.25,37.5,1,0,1,0,2,7pt,0.25,0,0.25916445,0.24476379
1756,Australian Open,2025,Hard,2,0,0,32.0,276.5,32.0,0,19.0,361.0,41.5,0,0,1,0,2,7pt,0.0,0,0.14675355,0.1029001
1756,Australian Open,2025,Hard,2,1,1,276.5,32.0,81.0,0,10.0,100.0,28.0,1,0,1,1,2,7pt,1.0,1,1.0,1.0
1757,Australian Open,2025,Hard,2,0,1,410.5,30.0,273.0,0,8.0,64.0,26.5,0,0,1,1,2,7pt,0.75,1,0.40967065,0.060607448
1757,Australian Open,2025,Hard,2,0,1,30.0,410.5,6.0,0,17.5,306.25,38.0,1,0,1,0,2,7pt,1.0,1,0.62578252,0.66404462
1760,Australian Open,2025,Hard,2,0,0,12.5,164.0,9.0,0,16.5,272.25,37.5,0,0,1,0,1,7pt,0.25,0,0.36878025999999997,0.38747251
1760,Australian Open,2025,Hard,2,1,1,164.0,12.5,176.0,1,8.0,64.0,28.0,1,0,1,1,1,7pt,1.0,1,1.0,1.0
1761,Australian Open,2025,Hard,2,1,1,331.5,20.0,505.0,0,11.5,132.25,32.5,0,0,1,0,2,7pt,1.0,1,1.0,1.0
1761,Australian Open,2025,Hard,2,1,1,20.0,331.5,0.0,0,9.0,81.0,32.0,1,0,1,1,2,7pt,1.0,1,1.0,1.0
1764,Australian Open,2025,Hard,2,1,1,229.5,27.0,47.0,1,7.5,56.25,26.5,0,0,1,0,1,7pt,1.0,1,1.0,1.0
1764,Australian Open,2025,Hard,2,1,1,27.0,229.5,8.0,0,10.0,100.0,30.5,1,0,1,1,1,7pt,1.0,1,1.0,1.0
1767,Australian Open,2025,Hard,2,0,0,106.0,182.5,62.0,0,18.0,324.0,32.5,0,0,1,0,2,7pt,0.4625000059604645,0,0.49804503,0.5075919
1767,Australian Open,2025,Hard,2,0,0,182.5,106.0,183.0,1,1.0,1.0,28.0,1,0,1,1,2,7pt,0.5,0,0.34577625999999995,0.41443047
1769,Australian Open,2025,Hard,2,0,1,75.0,13.5,6.0,0,1.0,1.0,25.0,0,0,1,0,1,7pt,0.0,1,0.23402292000000002,0.18278809
1769,Australian Open,2025,Hard,2,0,0,13.5,75.0,1.0,0,17.0,289.0,32.5,1,0,1,1,1,7pt,0.0,0,0.30666101,0.4028565
1770,Australian Open,2025,Hard,2,1,1,236.5,301.5,333.0,0,8.0,64.0,30.0,0,0,1,0,1,7pt,1.0,1,1.0,1.0
1770,Australian Open,2025,Hard,2,1,1,301.5,236.5,409.0,0,10.0,100.0,27.0,1,0,1,1,1,7pt,1.0,1,1.0,1.0
1771,Australian Open,2025,Hard,2,0,0,45.5,164.0,3.0,0,16.0,256.0,33.5,0,0,1,0,2,7pt,0.0,0,0.15970169999999995,0.12863554
1771,Australian Open,2025,Hard,2,1,1,164.0,45.5,52.0,0,3.0,9.0,25.0,1,0,1,1,2,7pt,1.0,1,1.0,1.0
1776,Australian Open,2025,Hard,2,1,1,96.5,80.0,7.0,0,19.0,361.0,32.5,0,0,1,0,3,7pt,1.0,1,1.0,1.0
1776,Australian Open,2025,Hard,2,1,1,80.0,96.5,0.0,0,1.0,1.0,27.5,1,0,1,1,3,7pt,1.0,1,1.0,1.0
1778,Australian Open,2025,Hard,3,0,0,52.5,32.0,1.0,0,1.0,1.0,32.5,0,0,1,0,1,7pt,0.5,0,0.48542041,0.50139606
1778,Australian Open,2025,Hard,3,1,1,32.0,52.5,8.0,0,1.0,1.0,32.5,1,0,1,1,1,7pt,1.0,1,1.0,1.0
1778,Australian Open,2025,Hard,3,0,0,52.5,32.0,1.0,0,1.0,1.0,32.5,0,0,1,0,2,7pt,0.5,0,0.48542041,0.50139606
1778,Australian Open,2025,Hard,3,1,1,32.0,52.5,8.0,0,1.0,1.0,32.5,1,0,1,1,2,7pt,1.0,1,1.0,1.0
1781,Australian Open,2025,Hard,3,0,0,153.0,6.5,130.0,0,1.0,1.0,27.5,0,0,1,0,1,7pt,0.5,0,0.40765333000000004,0.35414785
1781,Australian Open,2025,Hard,3,1,1,6.5,153.0,1.0,0,16.5,272.25,35.0,1,0,1,1,1,7pt,1.0,1,1.0,1.0
1781,Australian Open,2025,Hard,3,0,0,153.0,6.5,130.0,0,1.0,1.0,27.5,0,0,1,0,2,7pt,0.5,0,0.40765333000000004,0.35414785
1781,Australian Open,2025,Hard,3,1,1,6.5,153.0,1.0,0,16.5,272.25,35.0,1,0,1,1,2,7pt,1.0,1,1.0,1.0
1784,Australian Open,2025,Hard,3,0,0,62.0,164.0,6.0,0,15.0,225.0,36.5,0,0,1,0,1,7pt,0.0,0,0.14296317000000003,0.10061308
1784,Australian Open,2025,Hard,3,1,1,164.0,62.0,176.0,1,8.0,64.0,28.0,1,0,1,1,1,7pt,1.0,1,1.0,1.0
1785,Australian Open,2025,Hard,3,1,1,20.0,37.0,0.0,0,9.0,81.0,32.0,0,0,1,1,2,7pt,1.0,1,1.0,1.0
1785,Australian Open,2025,Hard,3,0,0,37.0,20.0,10.0,0,14.5,210.25,34.5,1,0,1,0,2,7pt,0.36250001192092896,1,0.35557448999999997,0.50382447
1787,Australian Open,2025,Hard,3,0,0,65.0,31.0,2.0,0,1.0,1.0,30.0,0,0,1,0,1,7pt,0.5,0,0.41910601000000003,0.53861094
1787,Australian Open,2025,Hard,3,0,0,31.0,65.0,12.0,0,9.0,81.0,31.5,1,0,1,1,1,7pt,0.0,0,0.22880137,0.25606239
1789,Australian Open,2025,Hard,3,1,1,301.5,13.5,409.0,0,10.0,100.0,27.0,0,0,1,0,1,7pt,1.0,1,1.0,1.0
1789,Australian Open,2025,Hard,3,0,0,13.5,301.5,1.0,0,17.0,289.0,32.5,1,0,1,1,1,7pt,0.0,0,0.30666101,0.4028565
1791,Australian Open,2025,Hard,3,0,0,40.0,31.5,28.0,0,21.0,441.0,35.0,0,0,1,1,1,7pt,0.0,0,0.32849246,0.092371315
1791,Australian Open,2025,Hard,3,0,1,31.5,40.0,15.0,0,15.0,225.0,34.0,1,0,1,0,1,7pt,1.0,1,0.55793491,0.5540092
1793,Australian Open,2025,Hard,4,1,1,32.0,1.0,8.0,0,1.0,1.0,32.5,0,0,1,0,2,7pt,1.0,1,1.0,1.0
1793,Australian Open,2025,Hard,4,0,0,1.0,32.0,0.0,0,13.5,182.25,33.5,1,0,1,1,2,7pt,0.25,0,0.39876634,0.25055853
1795,Australian Open,2025,Hard,4,1,1,276.5,6.5,81.0,0,10.0,100.0,28.0,0,0,1,0,2,7pt,1.0,1,1.0,1.0
1795,Australian Open,2025,Hard,4,1,1,6.5,276.5,1.0,0,16.5,272.25,35.0,1,0,1,1,2,7pt,1.0,1,1.0,1.0
1796,Australian Open,2025,Hard,4,1,1,168.0,164.0,50.0,0,9.5,90.25,29.5,0,0,1,0,1,7pt,1.0,1,1.0,1.0
1796,Australian Open,2025,Hard,4,1,1,164.0,168.0,176.0,1,8.0,64.0,28.0,1,0,1,1,1,7pt,1.0,1,1.0,1.0
1797,Australian Open,2025,Hard,4,0,0,37.0,27.0,10.0,0,14.5,210.25,34.5,0,0,1,0,3,7pt,0.36250001192092896,1,0.35557448999999997,0.50382447
1797,Australian Open,2025,Hard,4,1,1,27.0,37.0,8.0,0,10.0,100.0,30.5,1,0,1,1,3,7pt,1.0,1,1.0,1.0
1798,Australian Open,2025,Hard,4,0,0,31.0,9.5,12.0,0,9.0,81.0,31.5,0,0,1,1,1,7pt,0.0,0,0.22880137,0.25606239
1798,Australian Open,2025,Hard,4,1,1,9.5,31.0,1.0,0,14.5,210.25,35.5,1,0,1,0,1,7pt,1.0,1,1.0,1.0
1799,Australian Open,2025,Hard,4,1,1,36.0,13.5,14.0,0,17.0,289.0,38.0,0,0,1,0,2,7pt,1.0,1,1.0,1.0
1799,Australian Open,2025,Hard,4,0,0,13.5,36.0,1.0,0,17.0,289.0,32.5,1,0,1,1,2,7pt,0.0,0,0.30666101,0.4028565
1802,Australian Open,2025,Hard,5,1,1,164.0,6.5,176.0,1,8.0,64.0,28.0,0,0,1,0,2,7pt,1.0,1,1.0,1.0
1802,Australian Open,2025,Hard,5,1,1,6.5,164.0,1.0,0,16.5,272.25,35.0,1,0,1,1,2,7pt,1.0,1,1.0,1.0
1803,Australian Open,2025,Hard,5,1,1,27.0,9.5,8.0,0,10.0,100.0,30.5,0,0,1,0,1,7pt,1.0,1,1.0,1.0
1803,Australian Open,2025,Hard,5,1,1,9.5,27.0,1.0,0,14.5,210.25,35.5,1,0,1,1,1,7pt,1.0,1,1.0,1.0
1803,Australian Open,2025,Hard,5,1,1,27.0,9.5,8.0,0,10.0,100.0,30.5,0,0,1,0,2,7pt,1.0,1,1.0,1.0
1803,Australian Open,2025,Hard,5,1,1,9.5,27.0,1.0,0,14.5,210.25,35.5,1,0,1,1,2,7pt,1.0,1,1.0,1.0
1806,Australian Open,2025,Hard,6,1,1,9.5,13.5,1.0,0,14.5,210.25,35.5,0,0,1,0,3,7pt,1.0,1,1.0,1.0
1806,Australian Open,2025,Hard,6,0,0,13.5,9.5,1.0,0,17.0,289.0,32.5,1,0,1,1,3,7pt,0.0,0,0.30666101,0.4028565
1807,Australian Open,2025,Hard,7,1,1,6.5,13.5,1.0,0,16.5,272.25,35.0,0,0,1,1,1,7pt,1.0,1,1.0,1.0
1807,Australian Open,2025,Hard,7,0,0,13.5,6.5,1.0,0,17.0,289.0,32.5,1,0,1,0,1,7pt,0.0,0,0.30666101,0.4028565
1807,Australian Open,2025,Hard,7,1,1,6.5,13.5,1.0,0,16.5,272.25,35.0,0,0,1,0,2,7pt,1.0,1,1.0,1.0
1807,Australian Open,2025,Hard,7,0,0,13.5,6.5,1.0,0,17.0,289.0,32.5,1,0,1,1,2,7pt,0.0,0,0.30666101,0.4028565
1810,Roland Garros,2025,Clay,2,0,0,76.5,403.5,1.0,0,22.0,484.0,37.0,0,0,1,0,1,7pt,0.0,0,0.0713895,0.1089069
1810,Roland Garros,2025,Clay,2,1,1,403.5,76.5,169.0,0,11.0,121.0,31.0,1,0,1,1,1,7pt,1.0,1,1.0,1.0
1811,Roland Garros,2025,Clay,2,0,0,50.5,35.5,9.0,0,15.0,225.0,34.0,0,0,1,1,1,7pt,0.0,0,0.32562846,0.38785428
1811,Roland Garros,2025,Clay,2,0,1,35.5,50.5,7.0,0,15.0,225.0,34.0,1,0,1,0,1,7pt,1.0,1,0.55793491,0.5540092
1811,Roland Garros,2025,Clay,2,0,0,50.5,35.5,9.0,0,15.0,225.0,34.0,0,0,1,0,2,7pt,0.0,0,0.32562846,0.38785428
1811,Roland Garros,2025,Clay,2,0,1,35.5,50.5,7.0,0,15.0,225.0,34.0,1,0,1,1,2,7pt,1.0,1,0.55793491,0.5540092
1812,Roland Garros,2025,Clay,2,1,1,22.0,86.5,6.0,0,21.5,462.25,39.5,0,0,1,0,1,7pt,1.0,1,1.0,1.0
1812,Roland Garros,2025,Clay,2,0,0,86.5,22.0,3.0,0,1.0,1.0,30.0,1,0,1,1,1,7pt,0.6200000047683716,0,0.36581706999999997,0.30058894
1813,Roland Garros,2025,Clay,2,0,0,150.5,39.5,119.0,0,15.0,225.0,33.0,0,0,1,0,3,7pt,0.75,0,0.68508506,0.70420337
1813,Roland Garros,2025,Clay,2,0,0,39.5,150.5,5.0,0,1.0,1.0,32.5,1,0,1,1,3,7pt,0.5,0,0.48542041,0.50139606
1821,Roland Garros,2025,Clay,2,1,1,437.5,224.5,857.0,1,13.0,169.0,31.5,0,0,1,0,1,7pt,1.0,1,1.0,1.0
1821,Roland Garros,2025,Clay,2,1,1,224.5,437.5,327.0,0,14.0,196.0,31.5,1,0,1,1,1,7pt,1.0,1,1.0,1.0
1821,Roland Garros,2025,Clay,2,1,1,437.5,224.5,857.0,1,13.0,169.0,31.5,0,0,1,0,2,7pt,1.0,1,1.0,1.0
1821,Roland Garros,2025,Clay,2,1,1,224.5,437.5,327.0,0,14.0,196.0,31.5,1,0,1,1,2,7pt,1.0,1,1.0,1.0
1822,Roland Garros,2025,Clay,2,0,0,108.5,47.0,57.0,0,1.0,1.0,27.5,0,0,1,0,3,7pt,0.5,0,0.40765333000000004,0.35414785
1822,Roland Garros,2025,Clay,2,0,0,47.0,108.5,6.0,0,10.0,100.0,27.5,1,0,1,1,3,7pt,1.0,0,0.45713055,0.27157173
1823,Roland Garros,2025,Clay,2,0,0,50.0,10.5,2.0,0,10.5,110.25,28.5,0,0,1,0,1,7pt,0.25,0,0.25826298999999997,0.26646632
1823,Roland Garros,2025,Clay,2,0,1,10.5,50.0,1.0,0,22.0,484.0,39.5,1,0,1,1,1,7pt,1.0,1,0.68292937,0.71418059
1827,Roland Garros,2025,Clay,2,1,1,396.0,29.0,370.0,1,7.5,56.25,25.0,0,0,1,0,2,7pt,1.0,1,1.0,1.0
1827,Roland Garros,2025,Clay,2,0,0,29.0,396.0,4.0,0,7.0,49.0,31.0,1,0,1,1,2,7pt,0.5,0,0.41393596,0.47037259
1828,Roland Garros,2025,Clay,2,1,1,917.0,32.0,492.0,0,1.0,1.0,25.0,0,0,1,0,3,7pt,1.0,1,1.0,1.0
1828,Roland Garros,2025,Clay,2,1,1,32.0,917.0,8.0,0,16.5,272.25,37.5,1,0,1,1,3,7pt,1.0,1,1.0,1.0
1831,Roland Garros,2025,Clay,2,1,1,306.5,7.5,309.0,0,20.0,400.0,38.5,0,0,1,0,1,7pt,1.0,1,1.0,1.0
1831,Roland Garros,2025,Clay,2,1,1,7.5,306.5,1.0,0,16.5,272.25,35.0,1,0,1,1,1,7pt,1.0,1,1.0,1.0
1833,Roland Garros,2025,Clay,2,0,0,65.5,39.5,17.0,0,20.0,400.0,34.0,0,0,1,1,2,7pt,0.75,0,0.47388262000000003,0.48639801
1833,Roland Garros,2025,Clay,2,0,1,39.5,65.5,3.0,0,13.5,182.25,33.0,1,0,1,0,2,7pt,0.0,1,0.23402292000000002,0.18278809
1837,Roland Garros,2025,Clay,2,1,1,69.0,42.5,4.0,0,1.0,1.0,23.5,0,0,1,0,1,7pt,1.0,1,1.0,1.0
1837,Roland Garros,2025,Clay,2,0,0,42.5,69.0,19.0,0,17.5,306.25,38.0,1,0,1,1,1,7pt,0.0,0,0.16051232999999998,0.08596915
1843,Roland Garros,2025,Clay,3,1,1,412.5,15.0,659.0,0,2.0,4.0,23.0,0,0,1,0,2,7pt,1.0,1,1.0,1.0
1843,Roland Garros,2025,Clay,3,1,1,15.0,412.5,2.0,0,10.0,100.0,30.5,1,0,1,1,2,7pt,1.0,1,1.0,1.0
1844,Roland Garros,2025,Clay,3,1,1,5.5,61.0,1.0,0,14.5,210.25,35.5,0,0,1,0,2,7pt,1.0,1,1.0,1.0
1844,Roland Garros,2025,Clay,3,0,0,61.0,5.5,6.0,0,21.0,441.0,33.5,1,0,1,1,2,7pt,0.25,0,0.39582883999999996,0.28566164
1845,Roland Garros,2025,Clay,3,1,1,532.5,59.0,95.0,0,5.0,25.0,23.0,0,0,1,1,2,7pt,1.0,1,1.0,1.0
1845,Roland Garros,2025,Clay,3,0,0,59.0,532.5,6.0,0,16.0,256.0,36.0,1,0,1,0,2,7pt,0.25,0,0.17970717000000003,0.37751663
1846,Roland Garros,2025,Clay,3,1,1,224.5,63.0,327.0,0,14.0,196.0,31.5,0,0,1,0,1,7pt,1.0,1,1.0,1.0
1846,Roland Garros,2025,Clay,3,0,0,63.0,224.5,20.0,0,18.5,342.25,38.5,1,0,1,1,1,7pt,0.36250001192092896,1,0.27383226000000005,0.43975583
1850,Roland Garros,2025,Clay,3,1,1,59.0,32.0,0.0,0,1.0,1.0,27.5,0,0,1,0,1,7pt,1.0,1,1.0,1.0
1850,Roland Garros,2025,Clay,3,1,1,32.0,59.0,8.0,0,16.5,272.25,37.5,1,0,1,1,1,7pt,1.0,1,1.0,1.0
1852,Roland Garros,2025,Clay,3,0,0,15.0,39.5,4.0,0,16.5,272.25,37.5,0,0,1,1,1,7pt,0.25,0,0.36878025999999997,0.38747251
1852,Roland Garros,2025,Clay,3,0,1,39.5,15.0,3.0,0,13.5,182.25,33.0,1,0,1,0,1,7pt,0.0,1,0.23402292000000002,0.18278809
1852,Roland Garros,2025,Clay,3,0,0,15.0,39.5,4.0,0,16.5,272.25,37.5,0,0,1,0,2,7pt,0.25,0,0.36878025999999997,0.38747251
1852,Roland Garros,2025,Clay,3,0,1,39.5,15.0,3.0,0,13.5,182.25,33.0,1,0,1,1,2,7pt,0.0,1,0.23402292000000002,0.18278809
1854,Roland Garros,2025,Clay,3,1,1,24.0,42.5,4.0,0,1.0,1.0,32.5,0,0,1,1,1,7pt,1.0,1,1.0,1.0
1854,Roland Garros,2025,Clay,3,0,0,42.5,24.0,19.0,0,17.5,306.25,38.0,1,0,1,0,1,7pt,0.0,0,0.16051232999999998,0.08596915
1854,Roland Garros,2025,Clay,3,1,1,24.0,42.5,4.0,0,1.0,1.0,32.5,0,0,1,0,2,7pt,1.0,1,1.0,1.0
1854,Roland Garros,2025,Clay,3,0,0,42.5,24.0,19.0,0,17.5,306.25,38.0,1,0,1,1,2,7pt,0.0,0,0.16051232999999998,0.08596915
1857,Roland Garros,2025,Clay,4,1,1,15.0,39.5,2.0,0,10.0,100.0,30.5,0,0,1,0,3,7pt,1.0,1,1.0,1.0
1857,Roland Garros,2025,Clay,4,0,0,39.5,15.0,5.0,0,1.0,1.0,32.5,1,0,1,1,3,7pt,0.5,0,0.48542041,0.50139606
1858,Roland Garros,2025,Clay,4,0,0,59.0,61.0,6.0,0,16.0,256.0,36.0,0,0,1,0,2,7pt,0.25,0,0.17970717000000003,0.37751663
1858,Roland Garros,2025,Clay,4,0,0,61.0,59.0,6.0,0,21.0,441.0,33.5,1,0,1,1,2,7pt,0.25,0,0.39582883999999996,0.28566164
1860,Roland Garros,2025,Clay,4,0,0,700.0,17.5,1198.0,1,6.5,42.25,29.0,0,0,1,0,1,7pt,0.5,0,0.44052201999999996,0.5649724
1860,Roland Garros,2025,Clay,4,1,1,17.5,700.0,5.0,0,12.0,144.0,34.5,1,0,1,1,1,7pt,1.0,1,1.0,1.0
